timestamp_of_crash,state_name,manner_of_collision_name,latitude,longitude,manner_of_collision_name_1,atmospheric_conditions_name,light_condition_name,hit_and_run,body_type_name,vehicle_model_year,driver_distracted_by_name,person_type_name,injury_severity_name,first_harmful_event_name,seating_position_name,age,sex,police_reported_alcohol_involvement,died_at_scene_en_route,police_reported_drug_involvement
2015-02-27T17:45:00Z,Ohio,Angle,40.86724167,-82.51333889,Angle,Clear,Daylight,No / No Hit-and-Run,Standard Pickup,2007,Not Distracted,Passenger of a Motor Vehicle In-Transport,Fatal Injury (K),Motor Vehicle in Transport,Front Seat – Right Side,39,Male,Not Reported,Died at Scene,Not Reported
2015-06-07T03:47:00Z,Ohio,Angle,39.86136944,-84.26865278,Angle,Clear,Dark – Not Lighted,No / No Hit-and-Run,Construction Equipment Other Than Trucks (Includes Graders),2004,Not Distracted,Driver of a Motor Vehicle In-Transport,No Apparent Injury (O),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),27,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-06-07T03:47:00Z,Ohio,Angle,39.86136944,-84.26865278,Angle,Clear,Dark – Not Lighted,No / No Hit-and-Run,Construction Equipment Other Than Trucks (Includes Graders),2004,Not Distracted,Driver of a Motor Vehicle In-Transport,Possible Injury (C),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),56,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-06-07T03:47:00Z,Ohio,Angle,39.86136944,-84.26865278,Angle,Clear,Dark – Not Lighted,No / No Hit-and-Run,Construction Equipment Other Than Trucks (Includes Graders),2004,Not Distracted,Pedestrian,Fatal Injury (K),Motor Vehicle in Transport,Not a Motor Vehicle Occupant (2005-Later),43,Male,No (Alcohol Not Involved),Died at Scene,No (Drugs Not Involved)
2015-06-07T03:47:00Z,Ohio,Angle,39.86136944,-84.26865278,Angle,Clear,Dark – Not Lighted,No / No Hit-and-Run,Construction Equipment Other Than Trucks (Includes Graders),2004,Not Distracted,Driver of a Motor Vehicle In-Transport,No Apparent Injury (O),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),27,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-06-07T03:47:00Z,Ohio,Angle,39.86136944,-84.26865278,Angle,Clear,Dark – Not Lighted,No / No Hit-and-Run,Construction Equipment Other Than Trucks (Includes Graders),2004,Not Distracted,Driver of a Motor Vehicle In-Transport,Possible Injury (C),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),56,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-06-07T03:47:00Z,Ohio,Angle,39.86136944,-84.26865278,Angle,Clear,Dark – Not Lighted,No / No Hit-and-Run,Construction Equipment Other Than Trucks (Includes Graders),2004,Not Distracted,Pedestrian,Fatal Injury (K),Motor Vehicle in Transport,Not a Motor Vehicle Occupant (2005-Later),43,Male,No (Alcohol Not Involved),Died at Scene,No (Drugs Not Involved)
2015-05-23T22:42:00Z,Ohio,Angle,39.74500278,-82.64750278,Angle,Clear,Dark – Not Lighted,No / No Hit-and-Run,Unknown Van Type,2015,No Driver Present/Unknown if Driver Present,Driver of a Motor Vehicle In-Transport,Suspected Minor Injury (B),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),20,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-05-23T22:42:00Z,Ohio,Angle,39.74500278,-82.64750278,Angle,Clear,Dark – Not Lighted,No / No Hit-and-Run,Unknown Van Type,2015,No Driver Present/Unknown if Driver Present,Passenger of a Motor Vehicle In-Transport,Suspected Serious Injury (A),Motor Vehicle in Transport,Front Seat – Right Side,17,Female,Not Reported,Not Applicable,Not Reported
2015-05-23T22:42:00Z,Ohio,Angle,39.74500278,-82.64750278,Angle,Clear,Dark – Not Lighted,No / No Hit-and-Run,Unknown Van Type,2015,No Driver Present/Unknown if Driver Present,Unknown Occupant Type in a Motor Vehicle In-Transport,Suspected Serious Injury (A),Motor Vehicle in Transport,Unknown,49,Male,Not Reported,Not Applicable,Not Reported
2015-05-23T22:42:00Z,Ohio,Angle,39.74500278,-82.64750278,Angle,Clear,Dark – Not Lighted,No / No Hit-and-Run,Unknown Van Type,2015,No Driver Present/Unknown if Driver Present,Unknown Occupant Type in a Motor Vehicle In-Transport,Fatal Injury (K),Motor Vehicle in Transport,Unknown,43,Male,Yes (Alcohol Involved),Not Applicable,Not Reported
2015-05-23T22:42:00Z,Ohio,Angle,39.74500278,-82.64750278,Angle,Clear,Dark – Not Lighted,No / No Hit-and-Run,Unknown Van Type,2015,Not Distracted,Driver of a Motor Vehicle In-Transport,Suspected Minor Injury (B),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),20,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-05-23T22:42:00Z,Ohio,Angle,39.74500278,-82.64750278,Angle,Clear,Dark – Not Lighted,No / No Hit-and-Run,Unknown Van Type,2015,Not Distracted,Passenger of a Motor Vehicle In-Transport,Suspected Serious Injury (A),Motor Vehicle in Transport,Front Seat – Right Side,17,Female,Not Reported,Not Applicable,Not Reported
2015-05-23T22:42:00Z,Ohio,Angle,39.74500278,-82.64750278,Angle,Clear,Dark – Not Lighted,No / No Hit-and-Run,Unknown Van Type,2015,Not Distracted,Unknown Occupant Type in a Motor Vehicle In-Transport,Suspected Serious Injury (A),Motor Vehicle in Transport,Unknown,49,Male,Not Reported,Not Applicable,Not Reported
2015-05-23T22:42:00Z,Ohio,Angle,39.74500278,-82.64750278,Angle,Clear,Dark – Not Lighted,No / No Hit-and-Run,Unknown Van Type,2015,Not Distracted,Unknown Occupant Type in a Motor Vehicle In-Transport,Fatal Injury (K),Motor Vehicle in Transport,Unknown,43,Male,Yes (Alcohol Involved),Not Applicable,Not Reported
2015-07-07T14:36:00Z,Ohio,Front-to-Front,40.58225833,-83.14337222,Front-to-Front,Rain,Daylight,No / No Hit-and-Run,4-Door Sedan/Hardtop,2004,"Distraction (Distracted), Details Unknown",Driver of a Motor Vehicle In-Transport,No Apparent Injury (O),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),46,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-07-07T14:36:00Z,Ohio,Front-to-Front,40.58225833,-83.14337222,Front-to-Front,Rain,Daylight,No / No Hit-and-Run,4-Door Sedan/Hardtop,2004,"Distraction (Distracted), Details Unknown",Passenger of a Motor Vehicle In-Transport,Suspected Minor Injury (B),Motor Vehicle in Transport,Front Seat – Right Side,36,Male,Not Reported,Not Applicable,Not Reported
2015-07-07T14:36:00Z,Ohio,Front-to-Front,40.58225833,-83.14337222,Front-to-Front,Rain,Daylight,No / No Hit-and-Run,4-Door Sedan/Hardtop,2004,"Distraction (Distracted), Details Unknown",Driver of a Motor Vehicle In-Transport,Suspected Serious Injury (A),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),34,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-07-07T14:36:00Z,Ohio,Front-to-Front,40.58225833,-83.14337222,Front-to-Front,Rain,Daylight,No / No Hit-and-Run,4-Door Sedan/Hardtop,2004,"Distraction (Distracted), Details Unknown",Passenger of a Motor Vehicle In-Transport,Fatal Injury (K),Motor Vehicle in Transport,Front Seat – Middle,53,Male,Not Reported,Not Applicable,Not Reported
2015-07-07T14:36:00Z,Ohio,Front-to-Front,40.58225833,-83.14337222,Front-to-Front,Rain,Daylight,No / No Hit-and-Run,4-Door Sedan/Hardtop,2004,Not Distracted,Driver of a Motor Vehicle In-Transport,No Apparent Injury (O),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),46,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-07-07T14:36:00Z,Ohio,Front-to-Front,40.58225833,-83.14337222,Front-to-Front,Rain,Daylight,No / No Hit-and-Run,4-Door Sedan/Hardtop,2004,Not Distracted,Passenger of a Motor Vehicle In-Transport,Suspected Minor Injury (B),Motor Vehicle in Transport,Front Seat – Right Side,36,Male,Not Reported,Not Applicable,Not Reported
2015-07-07T14:36:00Z,Ohio,Front-to-Front,40.58225833,-83.14337222,Front-to-Front,Rain,Daylight,No / No Hit-and-Run,4-Door Sedan/Hardtop,2004,Not Distracted,Driver of a Motor Vehicle In-Transport,Suspected Serious Injury (A),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),34,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-07-07T14:36:00Z,Ohio,Front-to-Front,40.58225833,-83.14337222,Front-to-Front,Rain,Daylight,No / No Hit-and-Run,4-Door Sedan/Hardtop,2004,Not Distracted,Passenger of a Motor Vehicle In-Transport,Fatal Injury (K),Motor Vehicle in Transport,Front Seat – Middle,53,Male,Not Reported,Not Applicable,Not Reported
2015-11-30T14:45:00Z,Ohio,Angle,41.75160556,-80.66771389,Angle,Clear,Daylight,No / No Hit-and-Run,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1997,Not Distracted,Driver of a Motor Vehicle In-Transport,Possible Injury (C),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),56,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-11-30T14:45:00Z,Ohio,Angle,41.75160556,-80.66771389,Angle,Clear,Daylight,No / No Hit-and-Run,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1997,Not Distracted,Driver of a Motor Vehicle In-Transport,Fatal Injury (K),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),66,Male,Yes (Alcohol Involved),Not Applicable,No (Drugs Not Involved)
2015-11-30T14:45:00Z,Ohio,Angle,41.75160556,-80.66771389,Angle,Clear,Daylight,No / No Hit-and-Run,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1997,Not Distracted,Driver of a Motor Vehicle In-Transport,Possible Injury (C),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),56,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-11-30T14:45:00Z,Ohio,Angle,41.75160556,-80.66771389,Angle,Clear,Daylight,No / No Hit-and-Run,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1997,Not Distracted,Driver of a Motor Vehicle In-Transport,Fatal Injury (K),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),66,Male,Yes (Alcohol Involved),Not Applicable,No (Drugs Not Involved)
2015-08-22T21:06:00Z,Ohio,Angle,39.7656,-84.181,Angle,Clear,Dark – Lighted,No / No Hit-and-Run,5-Door/4-Door Hatchback,2004,"Distracted by Outside Person, Object or Event",Passenger of a Motor Vehicle In-Transport,Suspected Minor Injury (B),Motor Vehicle in Transport,Second Seat – Right Side,32,Male,Not Reported,Not Applicable,Not Reported
2015-08-22T21:06:00Z,Ohio,Angle,39.7656,-84.181,Angle,Clear,Dark – Lighted,No / No Hit-and-Run,5-Door/4-Door Hatchback,2004,"Distracted by Outside Person, Object or Event",Driver of a Motor Vehicle In-Transport,Suspected Minor Injury (B),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),32,Male,Yes (Alcohol Involved),Not Applicable,No (Drugs Not Involved)
2015-08-22T21:06:00Z,Ohio,Angle,39.7656,-84.181,Angle,Clear,Dark – Lighted,No / No Hit-and-Run,5-Door/4-Door Hatchback,2004,"Distracted by Outside Person, Object or Event",Passenger of a Motor Vehicle In-Transport,Suspected Minor Injury (B),Motor Vehicle in Transport,Front Seat – Right Side,29,Male,Not Reported,Not Applicable,Not Reported
2015-08-22T21:06:00Z,Ohio,Angle,39.7656,-84.181,Angle,Clear,Dark – Lighted,No / No Hit-and-Run,5-Door/4-Door Hatchback,2004,"Distracted by Outside Person, Object or Event",Passenger of a Motor Vehicle In-Transport,Suspected Serious Injury (A),Motor Vehicle in Transport,Second Seat – Right Side,1,Male,Not Reported,Not Applicable,Not Reported
2015-08-22T21:06:00Z,Ohio,Angle,39.7656,-84.181,Angle,Clear,Dark – Lighted,No / No Hit-and-Run,5-Door/4-Door Hatchback,2004,"Distracted by Outside Person, Object or Event",Driver of a Motor Vehicle In-Transport,Fatal Injury (K),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),22,Female,No (Alcohol Not Involved),Died at Scene,No (Drugs Not Involved)
2015-08-22T21:06:00Z,Ohio,Angle,39.7656,-84.181,Angle,Clear,Dark – Lighted,No / No Hit-and-Run,5-Door/4-Door Hatchback,2004,Not Distracted,Passenger of a Motor Vehicle In-Transport,Suspected Minor Injury (B),Motor Vehicle in Transport,Second Seat – Right Side,32,Male,Not Reported,Not Applicable,Not Reported
2015-08-22T21:06:00Z,Ohio,Angle,39.7656,-84.181,Angle,Clear,Dark – Lighted,No / No Hit-and-Run,5-Door/4-Door Hatchback,2004,Not Distracted,Driver of a Motor Vehicle In-Transport,Suspected Minor Injury (B),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),32,Male,Yes (Alcohol Involved),Not Applicable,No (Drugs Not Involved)
2015-08-22T21:06:00Z,Ohio,Angle,39.7656,-84.181,Angle,Clear,Dark – Lighted,No / No Hit-and-Run,5-Door/4-Door Hatchback,2004,Not Distracted,Passenger of a Motor Vehicle In-Transport,Suspected Minor Injury (B),Motor Vehicle in Transport,Front Seat – Right Side,29,Male,Not Reported,Not Applicable,Not Reported
2015-08-22T21:06:00Z,Ohio,Angle,39.7656,-84.181,Angle,Clear,Dark – Lighted,No / No Hit-and-Run,5-Door/4-Door Hatchback,2004,Not Distracted,Passenger of a Motor Vehicle In-Transport,Suspected Serious Injury (A),Motor Vehicle in Transport,Second Seat – Right Side,1,Male,Not Reported,Not Applicable,Not Reported
2015-08-22T21:06:00Z,Ohio,Angle,39.7656,-84.181,Angle,Clear,Dark – Lighted,No / No Hit-and-Run,5-Door/4-Door Hatchback,2004,Not Distracted,Driver of a Motor Vehicle In-Transport,Fatal Injury (K),Motor Vehicle in Transport,Front Seat – Left Side (Driver's Side),22,Female,No (Alcohol Not Involved),Died at Scene,No (Drugs Not Involved)
2015-08-04T04:15:00Z,Ohio,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",39.94653611,-82.45736111,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Lighted,No / No Hit-and-Run,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",2006,Not Distracted,Occupant of a Motor Vehicle Not In-Transport,No Apparent Injury (O),Parked Motor Vehicle (Not In Transport),Sleeper Section of Cab (Truck),51,Male,Not Reported,Not Applicable,Not Reported
2015-08-04T04:15:00Z,Ohio,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",39.94653611,-82.45736111,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Lighted,No / No Hit-and-Run,"Truck/Tractor (Cab Only, or with Any Number of Trailing Units: Any Weight)",2006,Not Distracted,Driver of a Motor Vehicle In-Transport,Fatal Injury (K),Parked Motor Vehicle (Not In Transport),Front Seat – Left Side (Driver's Side),69,Female,Yes (Alcohol Involved),Died at Scene,Yes (Drugs Involved)
2015-10-23T21:57:00Z,Ohio,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",41.11470833,-81.51029167,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Cloudy,Dark – Lighted,No / No Hit-and-Run,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),1999,Not Distracted,Driver of a Motor Vehicle In-Transport,Fatal Injury (K),Parked Motor Vehicle (Not In Transport),Front Seat – Left Side (Driver's Side),24,Male,Yes (Alcohol Involved),Not Applicable,Yes (Drugs Involved)
2015-08-26T07:24:00Z,Ohio,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",39.65838333,-84.23568889,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Cloudy,Daylight,No / No Hit-and-Run,4-Door Sedan/Hardtop,2003,Not Distracted,Driver of a Motor Vehicle In-Transport,Suspected Serious Injury (A),Parked Motor Vehicle (Not In Transport),Front Seat – Left Side (Driver's Side),54,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-08-26T07:24:00Z,Ohio,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",39.65838333,-84.23568889,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Cloudy,Daylight,No / No Hit-and-Run,4-Door Sedan/Hardtop,2003,Not Distracted,Occupant of a Motor Vehicle Not In-Transport,Fatal Injury (K),Parked Motor Vehicle (Not In Transport),Front Seat – Left Side (Driver's Side),41,Male,No (Alcohol Not Involved),Died at Scene,No (Drugs Not Involved)
2015-08-15T02:10:00Z,Ohio,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",39.19073333,-84.48561944,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Lighted,No / No Hit-and-Run,Compact Utility (ANSI D-16 Utility Vehicle Categories “Small” and “Midsize”),2009,Not Distracted,Driver of a Motor Vehicle In-Transport,Fatal Injury (K),Parked Motor Vehicle (Not In Transport),Front Seat – Left Side (Driver's Side),48,Female,No (Alcohol Not Involved),Died at Scene,No (Drugs Not Involved)
2015-02-06T21:40:00Z,Ohio,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",41.70715278,-83.61462222,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Lighted,No / No Hit-and-Run,Other or Unknown Automobile Type,2005,Unknown if Distracted,Driver of a Motor Vehicle In-Transport,Fatal Injury (K),Parked Motor Vehicle (Not In Transport),Front Seat – Left Side (Driver's Side),23,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-02-06T21:40:00Z,Ohio,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",41.70715278,-83.61462222,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Lighted,No / No Hit-and-Run,Minivan,2006,Unknown if Distracted,Driver of a Motor Vehicle In-Transport,Fatal Injury (K),Parked Motor Vehicle (Not In Transport),Front Seat – Left Side (Driver's Side),23,Male,No (Alcohol Not Involved),Not Applicable,No (Drugs Not Involved)
2015-09-27T02:36:00Z,Ohio,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",41.89383611,-80.79134722,"Not Collision with Motor Vehicle in Transport (Not Necessarily in Transport for
2005-2009)",Clear,Dark – Lighted,No / No Hit-and-Run,4-Door Sedan/Hardtop,2003,Not Distracted,Driver of a Motor Vehicle In-Transport,Fatal Injury (K),Parked Motor Vehicle (Not In Transport),Front Seat – Left Side (Driver's Side),62,Male,Yes (Alcohol Involved),Not Applicable,No (Drugs Not Involved)
